"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
NA,".",NA,NA,72405,"MSTRG.24592","t40","up",NA,"NA"
NA,".",NA,NA,91910,"MSTRG.31075","t40","up",NA,"NA"
NA,".",NA,NA,102327,"MSTRG.34708","t40","up",NA,"NA"
NA,".",NA,NA,114516,"MSTRG.38645","t40","up",NA,"NA"
NA,".",NA,NA,16980,"MSTRG.5801","t40","up",NA,"NA"
NA,".",NA,NA,68580,"MSTRG.23396","t40","up",NA,"NA"
NA,".",NA,NA,61059,"MSTRG.20706","t40","up",NA,"NA"
NA,".",NA,NA,81687,"MSTRG.27815","t40","up",NA,"NA"
NA,".",NA,NA,68649,"MSTRG.23420","t40","up",NA,"NA"
NA,".",NA,NA,31025,"MSTRG.10607","t40","up",NA,"NA"
NA,".",NA,NA,22333,"MSTRG.7537","t40","up",NA,"NA"
NA,".",NA,NA,43801,"MSTRG.14947","t40","up",NA,"NA"
NA,".",NA,NA,107077,"MSTRG.36198","t40","up",NA,"NA"
NA,".",NA,NA,94739,"MSTRG.31964","t40","up",NA,"NA"
NA,".",NA,NA,485,"MSTRG.213","t40","up",NA,"NA"
NA,".",NA,NA,83220,"MSTRG.28308","t40","up",NA,"NA"
NA,".",NA,NA,91443,"MSTRG.30885","t40","up",NA,"NA"
NA,".",NA,NA,42763,"MSTRG.14559","t40","up",NA,"NA"
NA,".",NA,NA,27357,"MSTRG.9250","t40","up",NA,"NA"
NA,".",NA,NA,73270,"MSTRG.24750","t40","up",NA,"NA"
NA,".",NA,NA,60877,"MSTRG.20644","t40","up",NA,"NA"
NA,".",NA,NA,96012,"MSTRG.32420","t40","up",NA,"NA"
NA,".",NA,NA,68392,"MSTRG.23331","t40","up",NA,"NA"
NA,".",NA,NA,28118,"MSTRG.9507","t40","up",NA,"NA"
NA,".",NA,NA,16762,"MSTRG.5716","t40","up",NA,"NA"
NA,".",NA,NA,95868,"MSTRG.32378","t40","up",NA,"NA"
NA,".",NA,NA,37519,"MSTRG.12760","t40","up",NA,"NA"
NA,".",NA,NA,8152,"MSTRG.2823","t40","up",NA,"NA"
NA,".",NA,NA,92308,"MSTRG.31232","t40","up",NA,"NA"
NA,".",NA,NA,71399,"MSTRG.24201","t40","up",NA,"NA"
NA,".",NA,NA,106821,"MSTRG.36098","t40","up",NA,"NA"
NA,".",NA,NA,112724,"MSTRG.38122","t40","up",NA,"NA"
NA,".",NA,NA,100010,"MSTRG.33945","t40","up",NA,"NA"
NA,".",NA,NA,110909,"MSTRG.37404","t40","up",NA,"NA"
NA,".",NA,NA,105824,"MSTRG.35733","t40","up",NA,"NA"
NA,".",NA,NA,100522,"MSTRG.34053","t40","up",NA,"NA"
NA,".",NA,NA,73237,"MSTRG.24742","t40","up",NA,"NA"
NA,".",NA,NA,34372,"MSTRG.11666","t40","up",NA,"NA"
NA,".",NA,NA,26621,"MSTRG.8951","t40","up",NA,"NA"
NA,".",NA,NA,52251,"MSTRG.17703","t40","up",NA,"NA"
NA,".",NA,NA,80743,"MSTRG.27449","t40","up",NA,"NA"
NA,".",NA,NA,86095,"MSTRG.29161","t40","up",NA,"NA"
NA,".",NA,NA,5741,"MSTRG.1990","t40","up",NA,"NA"
NA,".",NA,NA,4889,"MSTRG.1639","t40","up",NA,"NA"
NA,".",NA,NA,87302,"MSTRG.29604","t40","up",NA,"NA"
NA,".",NA,NA,81130,"MSTRG.27594","t40","up",NA,"NA"
NA,".",NA,NA,86062,"MSTRG.29145","t40","up",NA,"NA"
NA,".",NA,NA,64473,"MSTRG.22062","t40","up",NA,"NA"
NA,".",NA,NA,34312,"MSTRG.11655","t40","up",NA,"NA"
NA,".",NA,NA,82469,"MSTRG.28053","t40","up",NA,"NA"
NA,".",NA,NA,26568,"MSTRG.8931","t40","up",NA,"NA"
NA,".",NA,NA,26432,"MSTRG.8884","t40","up",NA,"NA"
NA,".",NA,NA,104094,"MSTRG.35303","t40","up",NA,"NA"
NA,".",NA,NA,44040,"MSTRG.15047","t40","up",NA,"NA"
NA,".",NA,NA,88782,"MSTRG.30185","t40","up",NA,"NA"
NA,".",NA,NA,53451,"MSTRG.18146","t40","up",NA,"NA"
NA,".",NA,NA,41363,"MSTRG.14013","t40","up",NA,"NA"
NA,".",NA,NA,111105,"MSTRG.37470","t40","up",NA,"NA"
NA,".",NA,NA,116211,"MSTRG.39210","t40","up",NA,"NA"
NA,".",NA,NA,60152,"MSTRG.20362","t40","up",NA,"NA"
NA,".",NA,NA,68734,"MSTRG.23444","t40","up",NA,"NA"
NA,".",NA,NA,23328,"MSTRG.7944","t40","up",NA,"NA"
NA,".",NA,NA,28551,"MSTRG.9667","t40","up",NA,"NA"
NA,".",NA,NA,116243,"MSTRG.39215","t40","up",NA,"NA"
NA,".",NA,NA,31684,"MSTRG.10856","t40","up",NA,"NA"
NA,".",NA,NA,72753,"MSTRG.24663","t40","up",NA,"NA"
NA,".",NA,NA,5844,"MSTRG.2028","t40","up",NA,"NA"
NA,".",NA,NA,113094,"MSTRG.38259","t40","up",NA,"NA"
NA,".",NA,NA,95254,"MSTRG.32154","t40","up",NA,"NA"
NA,".",NA,NA,52694,"MSTRG.17845","t40","up",NA,"NA"
NA,".",NA,NA,110541,"MSTRG.37278","t40","up",NA,"NA"
NA,".",NA,NA,34314,"MSTRG.11655","t40","up",NA,"NA"
NA,".",NA,NA,4119,"MSTRG.1344","t40","up",NA,"NA"
NA,".",NA,NA,59489,"MSTRG.20124","t40","up",NA,"NA"
NA,".",NA,NA,113093,"MSTRG.38259","t40","up",NA,"NA"
NA,".",NA,NA,34456,"MSTRG.11684","t40","up",NA,"NA"
NA,".",NA,NA,107695,"MSTRG.36425","t40","up",NA,"NA"
NA,".",NA,NA,64351,"MSTRG.22008","t40","up",NA,"NA"
NA,".",NA,NA,74640,"MSTRG.25203","t40","up",NA,"NA"
NA,".",NA,NA,113051,"MSTRG.38255","t40","up",NA,"NA"
NA,".",NA,NA,53601,"MSTRG.18209","t40","up",NA,"NA"
NA,".",NA,NA,11590,"MSTRG.3997","t40","up",NA,"NA"
NA,".",NA,NA,15867,"MSTRG.5344","t40","up",NA,"NA"
NA,".",NA,NA,87828,"MSTRG.29787","t40","up",NA,"NA"
NA,".",NA,NA,42491,"MSTRG.14448","t40","up",NA,"NA"
NA,".",NA,NA,43840,"MSTRG.14956","t40","up",NA,"NA"
NA,".",NA,NA,9878,"MSTRG.3323","t40","up",NA,"NA"
NA,".",NA,NA,116247,"MSTRG.39216","t40","up",NA,"NA"
NA,".",NA,NA,21148,"MSTRG.7139","t40","up",NA,"NA"
NA,".",NA,NA,28219,"MSTRG.9549","t40","up",NA,"NA"
NA,".",NA,NA,54076,"MSTRG.18374","t40","up",NA,"NA"
NA,".",NA,NA,46100,"MSTRG.15794","t40","up",NA,"NA"
NA,".",NA,NA,112883,"MSTRG.38194","t40","up",NA,"NA"
NA,".",NA,NA,75040,"MSTRG.25324","t40","up",NA,"NA"
NA,".",NA,NA,58624,"MSTRG.19807","t40","up",NA,"NA"
NA,".",NA,NA,4458,"MSTRG.1483","t40","up",NA,"NA"
NA,".",NA,NA,41332,"MSTRG.14001","t40","up",NA,"NA"
NA,".",NA,NA,59097,"MSTRG.19981","t40","up",NA,"NA"
NA,".",NA,NA,43843,"MSTRG.14956","t40","up",NA,"NA"
NA,".",NA,NA,39701,"MSTRG.13397","t40","up",NA,"NA"
NA,".",NA,NA,961,"MSTRG.387","t40","up",NA,"NA"
NA,".",NA,NA,3906,"MSTRG.1255","t40","up",NA,"NA"
NA,".",NA,NA,40170,"MSTRG.13569","t40","up",NA,"NA"
NA,".",NA,NA,86206,"MSTRG.29194","t40","up",NA,"NA"
NA,".",NA,NA,68049,"MSTRG.23209","t40","up",NA,"NA"
NA,".",NA,NA,72381,"MSTRG.24583","t40","up",NA,"NA"
NA,".",NA,NA,41916,"MSTRG.14216","t40","up",NA,"NA"
NA,".",NA,NA,37092,"MSTRG.12608","t40","up",NA,"NA"
NA,".",NA,NA,42735,"MSTRG.14550","t40","up",NA,"NA"
NA,".",NA,NA,10129,"MSTRG.3407","t40","up",NA,"NA"
NA,".",NA,NA,87178,"MSTRG.29553","t40","up",NA,"NA"
NA,".",NA,NA,76014,"MSTRG.25677","t40","up",NA,"NA"
NA,".",NA,NA,68589,"MSTRG.23401","t40","up",NA,"NA"
NA,".",NA,NA,25221,"MSTRG.8531","t40","up",NA,"NA"
NA,".",NA,NA,116208,"MSTRG.39209","t40","up",NA,"NA"
NA,".",NA,NA,88337,"MSTRG.30012","t40","up",NA,"NA"
NA,".",NA,NA,18136,"MSTRG.6224","t40","up",NA,"NA"
NA,".",NA,NA,35020,"MSTRG.11876","t40","up",NA,"NA"
NA,".",NA,NA,101235,"MSTRG.34267","t40","up",NA,"NA"
NA,".",NA,NA,116250,"MSTRG.39217","t40","up",NA,"NA"
NA,".",NA,NA,16093,"MSTRG.5449","t40","up",NA,"NA"
NA,".",NA,NA,33598,"MSTRG.11500","t40","up",NA,"NA"
NA,".",NA,NA,63843,"MSTRG.21787","t40","up",NA,"NA"
NA,".",NA,NA,25231,"MSTRG.8535","t40","up",NA,"NA"
NA,".",NA,NA,22331,"MSTRG.7537","t40","up",NA,"NA"
NA,".",NA,NA,68585,"MSTRG.23399","t40","up",NA,"NA"
NA,".",NA,NA,114981,"MSTRG.38750","t40","up",NA,"NA"
NA,".",NA,NA,23423,"MSTRG.7977","t40","up",NA,"NA"
NA,".",NA,NA,12236,"MSTRG.4227","t40","up",NA,"NA"
NA,".",NA,NA,68665,"MSTRG.23426","t40","up",NA,"NA"
NA,".",NA,NA,116287,"MSTRG.39224","t40","up",NA,"NA"
NA,".",NA,NA,3173,"MSTRG.982","t40","up",NA,"NA"
NA,".",NA,NA,16979,"MSTRG.5801","t40","up",NA,"NA"
NA,".",NA,NA,55309,"MSTRG.18821","t40","up",NA,"NA"
NA,".",NA,NA,83743,"MSTRG.28421","t40","up",NA,"NA"
NA,".",NA,NA,30619,"MSTRG.10447","t40","up",NA,"NA"
NA,".",NA,NA,8964,"MSTRG.3074","t40","up",NA,"NA"
NA,".",NA,NA,97491,"MSTRG.33025","t40","up",NA,"NA"
NA,".",NA,NA,18129,"MSTRG.6260","t40","up",NA,"NA"
NA,".",NA,NA,60178,"MSTRG.20370","t40","up",NA,"NA"
NA,".",NA,NA,32085,"MSTRG.11007","t40","up",NA,"NA"
NA,".",NA,NA,68587,"MSTRG.23400","t40","up",NA,"NA"
NA,".",NA,NA,64288,"MSTRG.21982","t40","up",NA,"NA"
NA,".",NA,NA,43899,"MSTRG.14979","t40","up",NA,"NA"
NA,".",NA,NA,108910,"MSTRG.36795","t40","up",NA,"NA"
NA,".",NA,NA,66793,"MSTRG.22784","t40","up",NA,"NA"
NA,".",NA,NA,31839,"MSTRG.10917","t40","up",NA,"NA"
NA,".",NA,NA,107764,"MSTRG.36448","t40","up",NA,"NA"
NA,".",NA,NA,116290,"MSTRG.39226","t40","up",NA,"NA"
NA,".",NA,NA,3961,"MSTRG.1277","t40","up",NA,"NA"
NA,".",NA,NA,91202,"MSTRG.30787","t40","up",NA,"NA"
NA,".",NA,NA,80306,"MSTRG.27273","t40","up",NA,"NA"
NA,".",NA,NA,64284,"MSTRG.21980","t40","up",NA,"NA"
NA,".",NA,NA,95259,"MSTRG.32156","t40","up",NA,"NA"
NA,".",NA,NA,97907,"MSTRG.33180","t40","up",NA,"NA"
NA,".",NA,NA,10742,"MSTRG.3651","t40","up",NA,"NA"
NA,".",NA,NA,116207,"MSTRG.39209","t40","up",NA,"NA"
NA,".",NA,NA,30894,"MSTRG.10552","t40","up",NA,"NA"
NA,".",NA,NA,68389,"MSTRG.23331","t40","up",NA,"NA"
NA,".",NA,NA,86931,"MSTRG.29454","t40","up",NA,"NA"
NA,".",NA,NA,113095,"MSTRG.38259","t40","up",NA,"NA"
NA,".",NA,NA,3525,"MSTRG.1092","t40","up",NA,"NA"
NA,".",NA,NA,99056,"MSTRG.33635","t40","up",NA,"NA"
NA,".",NA,NA,112870,"MSTRG.38189","t40","up",NA,"NA"
NA,".",NA,NA,63431,"MSTRG.21638","t40","up",NA,"NA"
NA,".",NA,NA,105574,"MSTRG.35669","t40","up",NA,"NA"
NA,".",NA,NA,35055,"MSTRG.11891","t40","up",NA,"NA"
NA,".",NA,NA,53607,"MSTRG.18212","t40","up",NA,"NA"
NA,".",NA,NA,29270,"MSTRG.9946","t40","up",NA,"NA"
NA,".",NA,NA,53849,"MSTRG.18298","t40","up",NA,"NA"
NA,".",NA,NA,5586,"MSTRG.1913","t40","up",NA,"NA"
NA,".",NA,NA,68724,"MSTRG.23448","t40","up",NA,"NA"
NA,".",NA,NA,41757,"MSTRG.14149","t40","up",NA,"NA"
NA,".",NA,NA,53114,"MSTRG.18018","t40","up",NA,"NA"
NA,".",NA,NA,64538,"MSTRG.22092","t40","up",NA,"NA"
NA,".",NA,NA,66506,"MSTRG.22665","t40","up",NA,"NA"
NA,".",NA,NA,58233,"MSTRG.19670","t40","up",NA,"NA"
NA,".",NA,NA,96467,"MSTRG.32604","t40","up",NA,"NA"
NA,".",NA,NA,116236,"MSTRG.39214","t40","up",NA,"NA"
NA,".",NA,NA,92277,"MSTRG.31218","t40","up",NA,"NA"
NA,".",NA,NA,37048,"MSTRG.12593","t40","up",NA,"NA"
NA,".",NA,NA,54751,"MSTRG.18642","t40","up",NA,"NA"
NA,".",NA,NA,94949,"MSTRG.32043","t40","up",NA,"NA"
NA,".",NA,NA,113201,"MSTRG.38307","t40","up",NA,"NA"
NA,".",NA,NA,91735,"MSTRG.30993","t40","up",NA,"NA"
NA,".",NA,NA,81676,"MSTRG.27815","t40","up",NA,"NA"
NA,".",NA,NA,43852,"MSTRG.14963","t40","up",NA,"NA"
NA,".",NA,NA,71099,"MSTRG.24106","t40","up",NA,"NA"
NA,".",NA,NA,103591,"MSTRG.35170","t40","up",NA,"NA"
NA,".",NA,NA,72240,"MSTRG.24541","t40","up",NA,"NA"
NA,".",NA,NA,108849,"MSTRG.36780","t40","up",NA,"NA"
NA,".",NA,NA,61087,"MSTRG.20718","t40","up",NA,"NA"
NA,".",NA,NA,90016,"MSTRG.30502","t40","up",NA,"NA"
NA,".",NA,NA,43750,"MSTRG.14921","t40","up",NA,"NA"
NA,".",NA,NA,31352,"MSTRG.10739","t40","up",NA,"NA"
NA,".",NA,NA,91902,"MSTRG.31074","t40","up",NA,"NA"
NA,".",NA,NA,8076,"MSTRG.2798","t40","up",NA,"NA"
NA,".",NA,NA,60161,"MSTRG.20365","t40","up",NA,"NA"
NA,".",NA,NA,2618,"MSTRG.828","t40","up",NA,"NA"
NA,".",NA,NA,34364,"MSTRG.11665","t40","up",NA,"NA"
NA,".",NA,NA,68594,"MSTRG.23403","t40","up",NA,"NA"
NA,".",NA,NA,5845,"MSTRG.2028","t40","up",NA,"NA"
NA,".",NA,NA,69433,"MSTRG.23695","t40","up",NA,"NA"
NA,".",NA,NA,87342,"MSTRG.29616","t40","up",NA,"NA"
NA,".",NA,NA,78393,"MSTRG.26575","t40","up",NA,"NA"
NA,".",NA,NA,92955,"MSTRG.31488","t40","up",NA,"NA"
NA,".",NA,NA,107723,"MSTRG.36432","t40","up",NA,"NA"
NA,".",NA,NA,48750,"MSTRG.16588","t40","up",NA,"NA"
NA,".",NA,NA,101375,"MSTRG.34326","t40","up",NA,"NA"
NA,".",NA,NA,15124,"MSTRG.5075","t40","up",NA,"NA"
NA,".",NA,NA,66240,"MSTRG.22572","t40","up",NA,"NA"
NA,".",NA,NA,75209,"MSTRG.25392","t40","up",NA,"NA"
NA,".",NA,NA,80000,"MSTRG.27156","t40","up",NA,"NA"
NA,".",NA,NA,79413,"MSTRG.26964","t40","up",NA,"NA"
NA,".",NA,NA,92973,"MSTRG.31488","t40","up",NA,"NA"
NA,".",NA,NA,86061,"MSTRG.29145","t40","up",NA,"NA"
NA,".",NA,NA,11460,"MSTRG.3940","t40","up",NA,"NA"
NA,".",NA,NA,43841,"MSTRG.14956","t40","up",NA,"NA"
NA,".",NA,NA,56636,"MSTRG.19293","t40","up",NA,"NA"
NA,".",NA,NA,3619,"MSTRG.1128","t40","up",NA,"NA"
NA,".",NA,NA,42777,"MSTRG.14562","t40","up",NA,"NA"
NA,".",NA,NA,113937,"MSTRG.38527","t40","up",NA,"NA"
NA,".",NA,NA,77547,"MSTRG.26258","t40","up",NA,"NA"
NA,".",NA,NA,2412,"MSTRG.769","t40","up",NA,"NA"
NA,".",NA,NA,64472,"MSTRG.22062","t40","up",NA,"NA"
NA,".",NA,NA,52897,"MSTRG.17925","t40","up",NA,"NA"
NA,".",NA,NA,73406,"MSTRG.24779","t40","up",NA,"NA"
NA,".",NA,NA,54950,"MSTRG.18701","t40","up",NA,"NA"
NA,".",NA,NA,35065,"MSTRG.11893","t40","up",NA,"NA"
NA,".",NA,NA,11553,"MSTRG.3976","t40","up",NA,"NA"
NA,".",NA,NA,44777,"MSTRG.15308","t40","up",NA,"NA"
NA,".",NA,NA,107661,"MSTRG.36410","t40","up",NA,"NA"
NA,".",NA,NA,112697,"MSTRG.38111","t40","up",NA,"NA"
NA,".",NA,NA,3039,"MSTRG.941","t40","up",NA,"NA"
NA,".",NA,NA,94922,"MSTRG.32034","t40","up",NA,"NA"
NA,".",NA,NA,53452,"MSTRG.18147","t40","up",NA,"NA"
NA,".",NA,NA,65604,"MSTRG.22433","t40","up",NA,"NA"
NA,".",NA,NA,112045,"MSTRG.37827","t40","up",NA,"NA"
NA,".",NA,NA,78619,"MSTRG.26663","t40","up",NA,"NA"
NA,".",NA,NA,17767,"MSTRG.6093","t40","up",NA,"NA"
NA,".",NA,NA,85599,"MSTRG.28984","t40","up",NA,"NA"
NA,".",NA,NA,97252,"MSTRG.32936","t40","up",NA,"NA"
NA,".",NA,NA,52130,"MSTRG.17675","t40","up",NA,"NA"
NA,".",NA,NA,97331,"MSTRG.32967","t40","up",NA,"NA"
NA,".",NA,NA,52913,"MSTRG.17931","t40","up",NA,"NA"
NA,".",NA,NA,61631,"MSTRG.20935","t40","up",NA,"NA"
NA,".",NA,NA,73831,"MSTRG.24901","t40","up",NA,"NA"
NA,".",NA,NA,86571,"MSTRG.29329","t40","up",NA,"NA"
NA,".",NA,NA,107301,"MSTRG.36279","t40","up",NA,"NA"
NA,".",NA,NA,50324,"MSTRG.17166","t40","up",NA,"NA"
NA,".",NA,NA,42490,"MSTRG.14448","t40","up",NA,"NA"
NA,".",NA,NA,95268,"MSTRG.32158","t40","up",NA,"NA"
NA,".",NA,NA,97906,"MSTRG.33180","t40","up",NA,"NA"
NA,".",NA,NA,54878,"MSTRG.18683","t40","up",NA,"NA"
NA,".",NA,NA,63106,"MSTRG.21488","t40","up",NA,"NA"
NA,".",NA,NA,59221,"MSTRG.20029","t40","up",NA,"NA"
NA,".",NA,NA,56191,"MSTRG.19162","t40","up",NA,"NA"
NA,".",NA,NA,98149,"MSTRG.33275","t40","up",NA,"NA"
NA,".",NA,NA,99801,"MSTRG.33893","t40","up",NA,"NA"
NA,".",NA,NA,39758,"MSTRG.13416","t40","up",NA,"NA"
NA,".",NA,NA,64547,"MSTRG.22092","t40","up",NA,"NA"
NA,".",NA,NA,117123,"MSTRG.39547","t40","up",NA,"NA"
NA,".",NA,NA,47848,"MSTRG.16291","t40","up",NA,"NA"
NA,".",NA,NA,53618,"MSTRG.18215","t40","up",NA,"NA"
NA,".",NA,NA,90330,"MSTRG.30571","t40","up",NA,"NA"
NA,".",NA,NA,26438,"MSTRG.8887","t40","up",NA,"NA"
NA,".",NA,NA,94769,"MSTRG.31975","t40","up",NA,"NA"
NA,".",NA,NA,1869,"MSTRG.635","t40","up",NA,"NA"
NA,".",NA,NA,4466,"MSTRG.1488","t40","up",NA,"NA"
NA,".",NA,NA,21960,"MSTRG.7410","t40","up",NA,"NA"
NA,".",NA,NA,78199,"MSTRG.26504","t40","up",NA,"NA"
NA,".",NA,NA,102755,"MSTRG.34858","t40","up",NA,"NA"
NA,".",NA,NA,10732,"MSTRG.3647","t40","up",NA,"NA"
NA,".",NA,NA,89876,"MSTRG.30470","t40","up",NA,"NA"
NA,".",NA,NA,92958,"MSTRG.31488","t40","up",NA,"NA"
NA,".",NA,NA,63595,"MSTRG.21706","t40","up",NA,"NA"
NA,".",NA,NA,78272,"MSTRG.26528","t40","up",NA,"NA"
NA,".",NA,NA,83785,"MSTRG.28429","t40","up",NA,"NA"
NA,".",NA,NA,98092,"MSTRG.33250","t40","up",NA,"NA"
NA,".",NA,NA,93107,"MSTRG.31534","t40","up",NA,"NA"
NA,".",NA,NA,53379,"MSTRG.18113","t40","up",NA,"NA"
NA,".",NA,NA,102168,"MSTRG.34635","t40","up",NA,"NA"
NA,".",NA,NA,22395,"MSTRG.7565","t40","up",NA,"NA"
NA,".",NA,NA,84574,"MSTRG.28625","t40","up",NA,"NA"
NA,".",NA,NA,56532,"MSTRG.19259","t40","up",NA,"NA"
NA,".",NA,NA,76522,"MSTRG.25881","t40","up",NA,"NA"
NA,".",NA,NA,8154,"MSTRG.2823","t40","up",NA,"NA"
NA,".",NA,NA,60092,"MSTRG.20341","t40","up",NA,"NA"
NA,".",NA,NA,117316,"MSTRG.39611","t40","up",NA,"NA"
NA,".",NA,NA,75063,"MSTRG.25331","t40","up",NA,"NA"
NA,".",NA,NA,54835,"MSTRG.18669","t40","up",NA,"NA"
NA,".",NA,NA,10398,"MSTRG.3521","t40","up",NA,"NA"
NA,".",NA,NA,106805,"MSTRG.36091","t40","up",NA,"NA"
NA,".",NA,NA,116085,"MSTRG.39159","t40","up",NA,"NA"
NA,".",NA,NA,58862,"MSTRG.19888","t40","up",NA,"NA"
NA,".",NA,NA,95257,"MSTRG.32156","t40","up",NA,"NA"
NA,".",NA,NA,65145,"MSTRG.22284","t40","up",NA,"NA"
NA,".",NA,NA,28813,"MSTRG.9767","t40","up",NA,"NA"
NA,".",NA,NA,44227,"MSTRG.15106","t40","up",NA,"NA"
NA,".",NA,NA,117262,"MSTRG.39593","t40","up",NA,"NA"
NA,".",NA,NA,16978,"MSTRG.5801","t40","up",NA,"NA"
NA,".",NA,NA,27954,"MSTRG.9437","t40","up",NA,"NA"
NA,".",NA,NA,56019,"MSTRG.19104","t40","up",NA,"NA"
NA,".",NA,NA,5501,"MSTRG.1877","t40","up",NA,"NA"
NA,".",NA,NA,87179,"MSTRG.29553","t40","up",NA,"NA"
NA,".",NA,NA,484,"MSTRG.213","t40","up",NA,"NA"
NA,".",NA,NA,61412,"MSTRG.20856","t40","up",NA,"NA"
NA,".",NA,NA,3060,"MSTRG.949","t40","up",NA,"NA"
NA,".",NA,NA,79838,"MSTRG.27106","t40","up",NA,"NA"
NA,".",NA,NA,34465,"MSTRG.11684","t40","up",NA,"NA"
NA,".",NA,NA,47403,"MSTRG.16167","t40","up",NA,"NA"
NA,".",NA,NA,22905,"MSTRG.7754","t40","up",NA,"NA"
NA,".",NA,NA,76531,"MSTRG.25883","t40","up",NA,"NA"
NA,".",NA,NA,67060,"MSTRG.22874","t40","up",NA,"NA"
NA,".",NA,NA,69602,"MSTRG.23754","t40","up",NA,"NA"
NA,".",NA,NA,115959,"MSTRG.39113","t40","up",NA,"NA"
NA,".",NA,NA,73086,"MSTRG.24711","t40","up",NA,"NA"
NA,".",NA,NA,62420,"MSTRG.21216","t40","up",NA,"NA"
NA,".",NA,NA,57925,"MSTRG.19583","t40","up",NA,"NA"
NA,".",NA,NA,66429,"MSTRG.22634","t40","up",NA,"NA"
NA,".",NA,NA,61021,"MSTRG.20689","t40","up",NA,"NA"
NA,".",NA,NA,442,"MSTRG.203","t40","up",NA,"NA"
NA,".",NA,NA,88015,"MSTRG.29857","t40","up",NA,"NA"
NA,".",NA,NA,105276,"MSTRG.35577","t40","up",NA,"NA"
NA,".",NA,NA,16498,"MSTRG.5619","t40","up",NA,"NA"
NA,".",NA,NA,21488,"MSTRG.7254","t40","up",NA,"NA"
NA,".",NA,NA,25182,"MSTRG.8526","t40","up",NA,"NA"
NA,".",NA,NA,62738,"MSTRG.21341","t40","up",NA,"NA"
NA,".",NA,NA,90223,"MSTRG.30545","t40","up",NA,"NA"
NA,".",NA,NA,39141,"MSTRG.13253","t40","up",NA,"NA"
NA,".",NA,NA,28622,"MSTRG.9703","t40","up",NA,"NA"
NA,".",NA,NA,17363,"MSTRG.5947","t40","up",NA,"NA"
NA,".",NA,NA,96237,"MSTRG.32494","t40","up",NA,"NA"
NA,".",NA,NA,59045,"MSTRG.19957","t40","up",NA,"NA"
NA,".",NA,NA,36565,"MSTRG.12414","t40","up",NA,"NA"
NA,".",NA,NA,44778,"MSTRG.15309","t40","up",NA,"NA"
NA,".",NA,NA,116271,"MSTRG.39221","t40","up",NA,"NA"
NA,".",NA,NA,33697,"MSTRG.11520","t40","up",NA,"NA"
NA,".",NA,NA,42577,"MSTRG.14483","t40","up",NA,"NA"
NA,".",NA,NA,88422,"MSTRG.30038","t40","up",NA,"NA"
NA,".",NA,NA,7076,"MSTRG.2466","t40","up",NA,"NA"
NA,".",NA,NA,37735,"MSTRG.12841","t40","up",NA,"NA"
NA,".",NA,NA,67058,"MSTRG.22874","t40","up",NA,"NA"
NA,".",NA,NA,19107,"MSTRG.6613","t40","up",NA,"NA"
NA,".",NA,NA,86671,"MSTRG.29368","t40","up",NA,"NA"
NA,".",NA,NA,36594,"MSTRG.12422","t40","up",NA,"NA"
NA,".",NA,NA,56581,"MSTRG.19275","t40","up",NA,"NA"
NA,".",NA,NA,89000,"MSTRG.30253","t40","up",NA,"NA"
NA,".",NA,NA,22351,"MSTRG.7546","t40","up",NA,"NA"
NA,".",NA,NA,14714,"MSTRG.4939","t40","up",NA,"NA"
NA,".",NA,NA,3208,"MSTRG.986","t40","up",NA,"NA"
NA,".",NA,NA,5683,"MSTRG.1962","t40","up",NA,"NA"
NA,".",NA,NA,27562,"MSTRG.9325","t40","up",NA,"NA"
NA,".",NA,NA,12817,"MSTRG.4396","t40","up",NA,"NA"
NA,".",NA,NA,12711,"MSTRG.4377","t40","up",NA,"NA"
NA,".",NA,NA,79837,"MSTRG.27106","t40","up",NA,"NA"
NA,".",NA,NA,91335,"MSTRG.30840","t40","up",NA,"NA"
NA,".",NA,NA,54889,"MSTRG.18687","t40","up",NA,"NA"
NA,".",NA,NA,7344,"MSTRG.2551","t40","up",NA,"NA"
NA,".",NA,NA,66377,"MSTRG.22615","t40","up",NA,"NA"
NA,".",NA,NA,96248,"MSTRG.32496","t40","up",NA,"NA"
NA,".",NA,NA,37620,"MSTRG.12805","t40","up",NA,"NA"
NA,".",NA,NA,68126,"MSTRG.23230","t40","up",NA,"NA"
NA,".",NA,NA,61576,"MSTRG.20910","t40","up",NA,"NA"
NA,".",NA,NA,52739,"MSTRG.17859","t40","up",NA,"NA"
NA,".",NA,NA,10299,"MSTRG.3479","t40","up",NA,"NA"
NA,".",NA,NA,86202,"MSTRG.29194","t40","up",NA,"NA"
NA,".",NA,NA,108136,"MSTRG.36580","t40","up",NA,"NA"
NA,".",NA,NA,80745,"MSTRG.27449","t40","up",NA,"NA"
NA,".",NA,NA,92933,"MSTRG.31484","t40","up",NA,"NA"
NA,".",NA,NA,42492,"MSTRG.14449","t40","up",NA,"NA"
NA,".",NA,NA,41259,"MSTRG.13976","t40","up",NA,"NA"
NA,".",NA,NA,93314,"MSTRG.31595","t40","up",NA,"NA"
NA,".",NA,NA,77599,"MSTRG.26271","t40","up",NA,"NA"
NA,".",NA,NA,31825,"MSTRG.10909","t40","up",NA,"NA"
NA,".",NA,NA,33956,"MSTRG.11578","t40","up",NA,"NA"
NA,".",NA,NA,102290,"MSTRG.34690","t40","up",NA,"NA"
